"id";"parent_id";"level";"objectid";"objecttype";"querystatus";"querytime";"querytype";"message"
"20886";"20876";"1";"268232929583_10154298861514584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Der NPD-Parteivorsitzende Frank Franz kommentiert den Neuzugang bei der AfD so:

""Der Mann ist eine US-Marionette und ein NATO-Zuträger. Wer die Frage der Souveränität mit ""Die Nato ist ein Wunderwerk"" beantwortet, hat entweder gar nichts verstanden oder ist ein Feind unserer Freiheit. Da man dem ehemaligen Vize-Chefredakteur der BamS – schon aufgrund dieser ehemaligen Tätigkeit – seine US-Hörigkeit unterstellen darf, fragt man sich ernsthaft, welches und wessen Spiel die AfD hier spielt."""
"20887";"20876";"1";"268232929583_10154298859539584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Arm trotz Arbeit – Das darf es in Deutschland nicht geben"
"20888";"20876";"1";"268232929583_10154298732244584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Die NPD gratuliert dem von ihr initiierten Bayerischen Nationalpark zum Geburtstag!

Nachdem der Bayerische Landtag im Juni 1969 nach harten politischen Auseinandersetzungen die Errichtung des Nationalparks Bayerischer Wald beschlossen hatte, konnte Landwirtschaftsminister Hans Eisenmann selbigen am 07. Oktober 1970 feierlich einweihen. Allerdings hätte diese Ehre einem Vertreter einer anderen Partei gebührt, nachdem diese naturschutzpolitische Großtat sich gegen anfänglich vehementen Widerstand seitens der CSU zu behaupten hatte. Es war die damals dem Bayerischen Landtag angehörende NPD-Fraktion, die mit ihrem Antrag vom 22. Juni 1967 die überhaupt erstmalige parlamentarische Nationalpark-Initiative startete.  

Der Antrag lautete im Original: ""Der Landtag wolle beschließen:
Die Staatsregierung wird ersucht, der Errichtung eines Nationalparkes im Bayerischen Wald zuzustimmen und dieses im Staatsforstgebiet um den Lusen geplante Vorhaben - als Kernstück eines großflächigen Landschaftsschutz- und Erholungsgebietes - in die Landesplanung und Raumordnungspläne „Mittlerer und Unterer Bayerischer Wald“ aufzunehmen. Unter der Federführung der Staatsregierung soll ein Zweckverband aller an dem künftigen Nationalpark interessierten Gebietskörperschaften unter Hinzuziehung von Sachverständigen der einschlägigen Fachgebiete gebildet werden.

München, den 22. Juni 1967        
Bachmann, Fuchs und Fraktion (NPD)""

In der Samstagausgabe vom 13. Januar 1968 der Passauer Neuen Presse hieß es in der Berichterstattung zur Debatte um die Errichtung des Nationalparks wörtlich: ""Wäre der NPD-Antrag nicht gekommen, wäre im Parlament nichts geschehen."" 

Der landespolitische Sprecher der bayerischen Nationaldemokraten, Sascha Roßmüller, bemerkte zu dieser wohl größten landespolitischen Errungenschaft der NPD-Bayern: „Der bayerische NPD-Landesverband identifiziert sich noch heute voller Stolz mit diesem großartigen Naturschutzprojekt, das zugleich Symbolcharakter für das bodenständige Empfinden bayerischer Heimat besitzt. Wir Deutschen mit der unsere wissenschaftliche Begriffsstrenge kompensierenden traditionellen Neigung für Mystik, Romantik und philosophischen Idealismus können meines Erachtens ohnehin nur in der Naturverbundenheit unser Glück finden. Ich schätze mich glücklich, den Antragsunterzeichner Walter Bachmann noch persönlich kennengelernt und zuletzt nur zwei Tage vor dessen Ableben noch einmal zu einem politischen Gespräch besucht zu haben.“"
"20889";"20876";"1";"268232929583_10154298623564584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Die Folgen von Merkels Überfremdungspolitik sind immer und überall zu spüren:

Deutliche Zunahme von Sexualdelikten auf dem diesjährigen Oktoberfest – Fast alle Täter sind Ausländer!!!

teilen +++ teilen +++ teilen"
"20890";"20876";"1";"268232929583_10154296743029584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Wirtschaftsnobelpreisträger erwartet Euro-Austritt Italiens und damit das Zerbrechen der künstlichen Währungsunion!

Auch für Deutschland kann es nur heißen: Raus dem Euro!"
"20891";"20876";"1";"268232929583_10154296607274584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Stabile Volksrente statt Altersarmut!

Seit Jahren schon überbieten sich die Vertreter der etablierten Parteien mit hanebüchenen Vorschlägen zur Reform des Rentensystems. In der CDU gilt die Rente mit 70 als populär, die SPD wiederum spricht sich für die Anhebung der Rentenbeiträge aus. So sagte nun Bundessozialministerin Andrea Nahles, dass die Deutschen sich auf die Erhöhung der Rentenbeiträge von derzeit 18,7 Prozent auf 22 Prozent einstellen müssen. Selbst die AfD-Vorsitzende Frauke Petry sagte bereits vor Monaten wörtlich: „An einer weiteren Verlängerung der Lebensarbeitszeit führt kein Weg vorbei.“ Außerdem werde man „vermutlich über eine weitere Kürzung der Renten reden müssen“.

Diese Politik der Rentenkürzungen und Verlängerungen der Lebensarbeitszeit hat zur Folge, dass die katastrophale demographische Entwicklung nur verwaltet, das Rentensystem aber nicht auf eine stabile Grundlage gestellt wird. Den Jüngeren werden immer größere Lasten aufgebürdet, angehende Rentner werden dennoch massenhaft in die Altersarmut gestürzt.

Die neben der demographischen Misere problematischste Entwicklung ist die Massenzuwanderung in den deutschen Sozialstaat. Fremde, die oft keinen Euro in die Sozialkassen eingezahlt haben, beziehen nicht nur millionenfach Hartz IV und Kindergeld, sondern auch immer öfter Grundsicherung im Alter.

Das Rentensystem ist schon heute so marode, dass jährlich mehr als 80 Milliarden Euro in die gesetzliche Rentenversicherung gepulvert werden müssen, um die laufenden Rentenzahlungen aufrecht erhalten zu können. Die Arbeitnehmer und Arbeitgeber zahlen somit doppelt in die Rentenkasse ein – über ihre monatlichen Rentenbeiträge und ihre Steuerleistungen.

Die NPD spricht sich seit langem für einen grundlegenden Wandel in der Rentenpolitik aus. Ziel muss es sein, dass Rentensystem auf eine stabile Grundlage zu stellen. Wer sein Leben lang hart gearbeitet hat, muss von seiner Rente auch in Würde alt werden können.

Ein notwendiger Schritt hierfür ist die Einbeziehung aller Erwerbstätigen – also auch der Beamten, Selbständigen, Politiker – in die Rentenversicherung, die dadurch auf eine breitere Basis gestellt werden könnte, was eine spürbare Entlastung für alle bedeuten würde. Darüber hinaus ist es erforderlich, die Kinderzahl bei der Rentenberechnung stärker zu berücksichtigen, denn Eltern sind es letztlich mit ihrer Erziehungsleistung, die das Rentensystem auf eine langfristig stabile Grundlage stellen.

Außerdem muss die Massenzuwanderung in den deutschen Sozialstaat gestoppt werden. Die arbeitslosen Ausländer und Asylbewerber von heute, sind die vom Sozialstaat abhängigen Rentner von morgen! Durch die Massenzuwanderung werden nicht nur Gefahren für die innere Sicherheit, sondern auch enorme Belastungen für uns Steuer- und Sozialbeitragszahler importiert. Damit muss endlich Schluss sein!

Ronny Zasowk

https://npd.de/stabile-volksrente-statt-altersarmut/"
"20892";"20876";"1";"268232929583_10154296447929584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Seit einigen Tagen ist die Oktober-Ausgabe der DS auf dem Markt. Schauen Sie einfach mal rein, abonnieren Sie DIE ANDERE MEINUNG und hinterlassen Sie auf den Facebook-Seiten der Deutschen Stimme Ihren ""Gefällt-Mir""-Klick."
"20893";"20876";"1";"268232929583_10154296375409584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Mutter vor den Augen ihres Kindes sexuell missbraucht: Polizei sucht Zeugen!

„Beide waren etwa 30 bis 35 Jahre alt und hatten eine südländische Erscheinung.“"
"20894";"20876";"1";"268232929583_10154296119859584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Frank Franz, Parteivorsitzender der NPD:
„Es mögen unterschiedliche Auffassungen dazu bestehen, ob die Beschimpfungen, wie sie die politische Kaste am 3. Oktober in Dresden trafen, angemessen waren. Der Zorn auf die Politiker, die unsere Heimat zerstören, ist aber berechtigt. Denn dem Zorn der Deutschen geht die gegen sie gerichtete Politik voraus. Wir dürfen nicht zulassen, dass die Medien Ursache und Wirkung verdrehen und die Bürger zum Problem erklären, während die wahren Täter weiterhin in ihren vom Steuerzahler gut bezahlten Sesseln sitzen und ihr schmutziges Geschäft gegen unser Volk weiter betreiben.

Wir steuern in Deutschland – wie in anderen europäischen Ländern – auf eine Wende zu. Und das lässt mich trotz aller Anfeindungen zuversichtlich in die Zukunft blicken. Wir sind noch lange nicht am Ende. Korrupte Politiker werden verschwinden, aber Deutschland wird bleiben!“

https://deutsche-stimme.de/2016/10/06/tag-der-deutschen-einheit-in-koethen/"
"20895";"20876";"1";"268232929583_10154296103059584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"https://deutsche-stimme.de/2016/10/05/kommunalpolitischer-durchbruch-in-bad-schlema/"
"20896";"20876";"1";"268232929583_10154296004084584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Dank Stefan Hartung, dem Gemeinderat der NPD, wird es in Bad Schlema (Erzgebirge) nun statt der vom Bürgermeister geplanten Erhöhung der Elternbeiträge für Hort und Kindergarten niedrige Beiträge geben. Seinem Antrag für einen kinderfreundlichen Ort schlossen alle Gemeindevertreter mit Ausnahme von Bürgermeister Müller an."
"20897";"20876";"1";"268232929583_10154294362124584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Die Asylpolitik der EU schafft mehr Probleme als sie löst:"
"20898";"20876";"1";"268232929583_10154294186209584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"UDO VOIGT für Deutschland in Europa kritisiert die #Asylpolitik der #EU in der Generaldebatte zur Lage in #Calais:
""Nur, weil Sie die Migration über Lampedusa, die von Kriminellen organisiert wird, dulden, haben sich die Menschen überhaupt erst auf den Weg gemacht“"
"20899";"20876";"1";"268232929583_10154293850004584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"https://npd.de/herr-gabriel-stehlen-sie-sich-nicht-mit-billiger-rhetorik-aus-der-verantwortung/"
"20900";"20876";"1";"268232929583_10154293659889584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Der CDU-Altlinke Heiner Geißler ätzt gegen das in Wirklichkeit sehr laue und wenig aussagekräftige Leitkultur-Papier, das die CDU Sachsen und die CSU neulich vorgestellt haben. Geißler meint: „Das Nationale ist kein Grundwert.“

Für uns ist das Nationale selbstverständlich ein Grundwert! Nationale Identität, nationale Souveränität und nationale Solidarität sind Leitideen unseres Handelns. Echten Patriotismus gibt es eben nicht mit CDU und CSU, sondern nur mit der NPD!"
"20901";"20876";"1";"268232929583_10154293456584584";"data";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";"Antrag von NPD-Gemeinderat angenommen: Sieg für die Eltern! Kindergarten-Beiträge sinken ab 2017 in Bad Schlema!"
"20902";"20876";"1";"npd.de";"offcut";"fetched (200)";"2016-10-09 20:32:12.460000";"Facebook:<user>/posts";""
"20903";"20876";"1";"268232929583_10154293440349584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Meinungsfreiheit statt linke Gesinnungszensur!"
"20904";"20876";"1";"268232929583_10154291779694584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";""
"20905";"20876";"1";"268232929583_10154291467119584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Es war seinerzeit die SPD-geführte rot-grüne Koalition, die exakt diejenige Deregulierungspolitik im Bankenwesen durchsetzte, wodurch dieses Ausmaß an Spekulationsunwesen, unter dem man heute so sehr leidet, überhaupt erst ermöglicht wurde!"
"20906";"20876";"1";"268232929583_10154291061294584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Auch in Deutschland wird es Zeit, dass das Volk über die wesentlichen Wegmarken und existenziellen Entscheidungen der Politik – Asylpolitik, Eurorettung, TTIP – befragt wird. Hätte man das deutsche Volk gefragt, wären im letzten Jahr nicht fast zwei Millionen Zuwanderer nach Deutschland geströmt, hätten wir nicht dreistellige Milliardensummen für die Sanierung internationaler Zockerbanken bereitgestellt und wäre TTIP längst Geschichte!"
"20907";"20876";"1";"268232929583_10154290914889584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Warum soll die deutsche Polizei volkstreuen Demonstranten nicht einen „erfolgreichen Tag“ wünschen? :-)"
"20908";"20876";"1";"268232929583_10154289266174584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Nehmen Sie sich ein Beispiel an #Orbán, Frau #Merkel. #NPD #APF #Deutschland #Europa | www.instagram.com/npd.de"
"20909";"20876";"1";"268232929583_10154288782729584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Die Lügenmedien schäumen, weil die regierenden Ausländer-Lobbyisten in Dresden nicht von dressierten Claqueuren, sondern – gänzlich gewaltfrei – von deutschen Wutbürgern empfangen wurden."
"20910";"20876";"1";"268232929583_10154288616974584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Die märkische NPD zeigt heute Flagge: „Wir sind das Volk!“ - Bleibekultur für Einheimische statt Willkommenskultur für Fremde aus aller Welt!"
"20911";"20876";"1";"268232929583_10154288461579584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Tag der Deutschen Einheit: Wie man in den Wald hineinruft…

Bundeskanzlerin Merkel, Joachim Gauck und die anderen Vertreter der Überfremdungspolitik sollten sich nicht darauf verlassen, dass die Mehrheit dauerhaft schweigt."
"20912";"20876";"1";"268232929583_10154288338729584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";""
"20913";"20876";"1";"268232929583_10154288119784584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Die traurige Wahrheit am Tag der deutschen Einheit:

Deutsche werden durch die Asylantenflut im eigenen Land um Heimat, Wohlstand und Sicherheit gebracht und von der politisch-medialen Klasse auch noch weitgehend mundtot gemacht."
"20914";"20876";"1";"268232929583_10154288093734584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Trotz Schließung der Balkan-Route und dem EU-Türkei-Deal kommen monatlich (!) offiziell immer noch 14.000 (!) Asylbetrüger nach Deutschland!"
"20915";"20876";"1";"268232929583_10154286100494584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";""
"20916";"20876";"1";"268232929583_10154285379259584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Ohne Mampf kein Kampf! Nach einer konstruktiven Parteivorstandssitzung in Köpenick wurden die Kameraden gestern noch grilltechnisch versorgt! Vielen Dank an den Grillkollegen vom NPD-Materialdienst Oliver Niedrich!

Der Kampf für ein besseres Deutschland geht unvermindert weiter!

Ergebnisse der Vorstandssitzung folgen zeitnah!"
"20917";"20876";"1";"268232929583_10154285121694584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Die AOK droht wegen der explodierenden Asylkosten mit steigenden Krankenkassenbeiträgen!

Die Merkel-Regierung rief und die halbe Welt kam: Jetzt müssen Krankenkassenmitglieder und Steuerzahler auch noch für die Gesundheitskosten der Fremden aufkommen."
"20918";"20876";"1";"268232929583_10154284205389584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";""
"20919";"20876";"1";"268232929583_10154282420429584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Immer wieder diese undankbaren und natürlich schwer traumatisierten ""Flüchtlinge""..."
"20920";"20876";"1";"268232929583_10154282036874584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"An diesem #Wochenende findet die zweitägige Sitzung des NPD-Parteivorstandes statt. Nach den vergangenen Wochen und Monaten gibt es sicherlich eine Menge zu besprechen. Über wichtige Entscheidungen wird die Mitgliedschaft zeitnah unterrichtet. #Deutschland #Europa #NPD #APF #SozialeHeimatpartei | www.instagram.com/npd.de"
"20921";"20876";"1";"268232929583_10154279698914584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Nachdenken, aufstehen und politisch aktiv werden!
Volk und Heimat brauchen auch DICH!"
"20922";"20876";"1";"268232929583_10154277600759584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Islamisierung stoppen – Heimat und Tradition schützen!"
"20923";"20876";"1";"268232929583_10154277209929584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Chemnitz: Älteres Ehepaar auf Straße von „Südländern“ ausgeraubt und schwer verletzt"
"20924";"20876";"1";"268232929583_10154276824619584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Asylantengewalt gegen deutsche Rentnerin in Dresden!

In Dresden wurde eine 63-jährige Frau durch drei syrische Asyl-Forderer im Alter von 13 und 14 Jahren (!) durch Beinstellen zu Fall gebracht und anschließend mit Feuerwerkskörpern beworfen. Die Frau musste sich in ärztliche Behandlung begeben.

Und was haben die drei Pseudo-Flüchtlinge zu erwarten? Nichts und ihre Abschiebung schon mal gar nicht!"
"20925";"20876";"1";"268232929583_10154274870394584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Der Fall zeigt, dass voreilige Schlüsse über die Verursacher solcher Verbrechen fehl am Platze sind. Sicher ist nur eins: Die Unsicherheit in Deutschland wächst!"
"20926";"20876";"1";"268232929583_10154274394284584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"Nicht „Ausländerfeinde“, sondern Linksextremisten haben sich zu den Sprengstoffanschlägen von Dresden bekannt! 

Die gestrige Politiker- und Medienhetze gegen Überfremdungs- und Islamkritiker war wieder einmal bösartig und gegenstandslos. Sie wird sie noch mehr Glaubwürdigkeit kosten!

Quelle: http://www.tagesspiegel.de/politik/sachsen-bekennerschreiben-zu-anschlaegen-in-dresden-aufgetaucht/14611542.html"
"20927";"20876";"1";"268232929583_10154272290014584";"data";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";"VIDEO: „Soziale Gerechtigkeit“ – die neue Sozialbroschüre der NPD 

Laut einer aktuellen Studie der Bertelsmann-Stiftung sind zwei Millionen Kinder in Deutschland von Armut betroffen. Die soziale Schieflage setzt sich in allen Altersgruppen fort: Arbeitnehmer, die über 35 Jahre hinweg weniger als 2.500 Euro brutto verdient haben, werden im Alter auf Grundsicherung angewiesen sein. Altersarmut ist die logische Folge von Lohndumping und der Ausweitung des Niedriglohnsektors. Wie diesem sozialen Verfall begegnet werden kann, erläutert die NPD in einer neuen Broschüre unter dem Titel „Soziale Gerechtigkeit“ erschienen ist. DS-TV stellt diese Borschüre vor und lässt dabei auch den stellvertretenden NPD-Parteivorsitzenden Ronny Zasowk zu Wort kommen, der das Vorwort geschrieben hat. 

Für den Ausbau von DS-TV, vor allem die Beschaffung weiterer Technik, brauchen wir Ihre Hilfe. Spenden Sie unter dem Verwendungszweck ""DS-TV"" an NPD, IBAN: DE 80 1005 0000 6600 0991 92, BIC: BELADEBEXXX

Abonnieren Sie auch unseren Youtube-Kanal: https://www.youtube.com/user/offensivTV"
"20928";"20876";"1";"npd.de";"offcut";"fetched (200)";"2016-10-09 20:32:14.656000";"Facebook:<user>/posts";""
"20929";"20876";"1";"268232929583_10154272945834584";"data";"fetched (200)";"2016-10-09 20:32:17.517000";"Facebook:<user>/posts";""
"20930";"20876";"1";"268232929583_10154272069274584";"data";"fetched (200)";"2016-10-09 20:32:17.517000";"Facebook:<user>/posts";"Jetzt ist mal ein finanzielles Selbstopfer der Asylantenfreunde gefordert … ;-)

In einem landesweit angelegten Programm warb Hessen gemeinsam mit der „Flüchtlingshilfe“ für „Asylbürgschaften“. Dabei bestätigte das Innenministerium das Erlöschen der Zahlungspflicht, sobald die Asylanten eine reguläre Aufenthaltserlaubnis haben. Nun müssen die „Asylbürgen“ aber tief in die Tasche greifen."
"20931";"20876";"1";"268232929583_10154271903964584";"data";"fetched (200)";"2016-10-09 20:32:17.517000";"Facebook:<user>/posts";"+++ Nur noch ein Tag bis zum Ablauf der Zeichnungsfrist! +++

Macht alle mit und unterzeichnet noch bis zum 28. September die Online-Petition zum Erhalt des Gedenksteines in Dresden-Nickern, für die Opfer des 13. Februar 1945, und setzt damit ein Zeichen gegen die linke Geschichtsklitterei!!

Initiative: HÄNDE WEG - Gemeinsam für den Erhalt des Obelisken in Dresden-Nickern

Die Toten des 13. Februar 1945 in Ehren halten – Keine Umgestaltung des Gedenk-Obelisken in Dresden-Nickern

http://www.dresden.de/de/leben/gesellschaft/buergebeteiligung/epetition.php"
"20932";"20876";"1";"268232929583_10154271855154584";"data";"fetched (200)";"2016-10-09 20:32:17.517000";"Facebook:<user>/posts";"Diesem würdelosen Umgang mit den Toten unseres Volkes muss endlich Einhalt geboten werden!"
"20933";"20876";"1";"268232929583_10154271832814584";"data";"fetched (200)";"2016-10-09 20:32:17.517000";"Facebook:<user>/posts";"teilen +++ teilen +++ teilen"
